,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2005-09-07,963074000.0,5549900.0,7638867.0,4501900.0,4964400.0,9285200.0,59072400.0,8905200.0,7044197.0,,2098200.0,10186400.0,3534411.0,4116300.0,35810100.0,7817400.0,10212300.0,12324400.0,12166600.0,3857400.0,10157700.0,44656100.0,24559200.0,9214000.0,2316800.0,3663900.0,,7458835.0,2688400.0,13345700.0
2005-09-08,702640400.0,8637200.0,5685365.0,4331600.0,3981900.0,4036400.0,54401500.0,6704400.0,9233857.0,,2281000.0,8893900.0,2733358.0,4277300.0,55398500.0,6475900.0,9160300.0,17879000.0,6233500.0,3615200.0,6662800.0,52552300.0,27604000.0,7520100.0,4243400.0,5456300.0,,8283900.0,3379100.0,10544300.0
2005-09-09,615641600.0,12551300.0,7441220.0,4205100.0,2635200.0,3818000.0,46036800.0,9141000.0,8595033.0,,2357100.0,6108400.0,2886079.0,3982200.0,99695900.0,5124300.0,9107300.0,15940800.0,12547900.0,2527100.0,8753400.0,41515800.0,16885600.0,7878700.0,5548900.0,5095100.0,,6849376.0,2666000.0,10780500.0
2005-09-12,452796400.0,10894800.0,9419970.0,2733300.0,2437900.0,5780800.0,48677700.0,10514100.0,5971110.0,,3124300.0,5892400.0,2807726.0,3692800.0,50565500.0,5923500.0,9714100.0,9145200.0,6572300.0,3933600.0,5707000.0,40550500.0,22596000.0,6401100.0,4443500.0,4839700.0,,6151629.0,2668100.0,11434300.0
2005-09-13,492884000.0,8024200.0,5472067.0,2891500.0,3694400.0,10921600.0,52444400.0,9950400.0,5969691.0,,2378500.0,9501200.0,3939501.0,5040900.0,57202700.0,6670100.0,13029900.0,12303000.0,6922500.0,3004200.0,10212800.0,63422900.0,21124000.0,11601300.0,4068900.0,5865000.0,,8319816.0,3025100.0,16434100.0
2005-09-14,474426400.0,6065700.0,6428767.0,3534900.0,2990000.0,7464800.0,57254600.0,8956600.0,13312620.0,,3492100.0,6779200.0,4215679.0,3887700.0,59291600.0,7406200.0,8136800.0,10005200.0,7436000.0,2407400.0,7205200.0,54969600.0,18700800.0,10317800.0,3142100.0,4075700.0,,8148243.0,2957500.0,15362900.0
2005-09-15,415156000.0,9214500.0,6418714.0,4252500.0,3496700.0,6206800.0,55912900.0,8014400.0,14430917.0,,2979300.0,6481600.0,3515006.0,4864100.0,51583200.0,4896200.0,8574400.0,10943200.0,9369100.0,2450300.0,5150400.0,60357200.0,27280000.0,7203300.0,2634300.0,4587700.0,,7410799.0,2207100.0,18444400.0
2005-09-16,591004400.0,11129300.0,18582543.0,5205900.0,4872500.0,3469200.0,75139500.0,11796800.0,11912722.0,,6335500.0,14306000.0,5803731.0,7624900.0,72332800.0,12995300.0,19557400.0,39747600.0,25124600.0,3959500.0,11760400.0,187384300.0,55197600.0,13634100.0,4540600.0,6548500.0,,16810983.0,4830300.0,96786800.0
2005-09-19,783731200.0,10847200.0,6814121.0,3725400.0,3391300.0,4148000.0,45725200.0,7488800.0,8084237.0,,3313100.0,7714700.0,3130371.0,5148500.0,37848500.0,7212500.0,10208200.0,11264800.0,7524400.0,2860100.0,6061900.0,61832300.0,83732000.0,8016000.0,3124700.0,2731200.0,,6293402.0,2514500.0,34095500.0
2005-09-20,819828800.0,8634100.0,9118816.0,3842600.0,3755700.0,4805200.0,57286600.0,6566400.0,10527724.0,,6741600.0,8016100.0,4274733.0,7122300.0,41848200.0,5301000.0,12550200.0,14977600.0,7783700.0,2664100.0,7965300.0,61043400.0,36563200.0,9517000.0,3255000.0,4785000.0,,9446664.0,4100900.0,26317500.0
2005-09-21,434747600.0,9294100.0,9821775.0,4645800.0,4223200.0,3892400.0,53269700.0,7294500.0,11679878.0,,5870100.0,11245900.0,5365181.0,7126000.0,48989500.0,7173600.0,10551200.0,14035400.0,13572300.0,2942500.0,6807900.0,68281800.0,20348800.0,10153700.0,3713900.0,5282900.0,,10505794.0,4939200.0,27188000.0
2005-09-22,463727600.0,6778100.0,10026162.0,3215700.0,4259900.0,3948800.0,48006300.0,7655400.0,11440142.0,,4830800.0,15575600.0,3500531.0,6870400.0,42372800.0,7239000.0,8108600.0,12395200.0,12830500.0,2442400.0,7764500.0,71314900.0,18862400.0,8766200.0,3715300.0,5339400.0,,7983341.0,6407200.0,22190000.0
2005-09-23,558457200.0,7381200.0,5305381.0,3297800.0,3185400.0,4678400.0,38083100.0,7777500.0,10055449.0,,3835100.0,13810300.0,3345188.0,5434600.0,41386700.0,7814400.0,9615200.0,10658200.0,8232500.0,2181800.0,5938500.0,66396800.0,13378400.0,7859500.0,2882300.0,12424900.0,,6517793.0,5010700.0,18215400.0
2005-09-26,546562800.0,10810500.0,5370502.0,5909100.0,4682000.0,3234400.0,56453300.0,6196600.0,7323872.0,,3848700.0,10384600.0,2674514.0,5433200.0,52193800.0,5981900.0,9849000.0,15488400.0,8828200.0,2588900.0,7693600.0,56203700.0,17570400.0,7647800.0,5283800.0,5999200.0,,9952044.0,10867000.0,15623500.0
2005-09-27,341703600.0,12235500.0,3772192.0,5461200.0,3437700.0,4639200.0,50452100.0,6161300.0,8805271.0,,4065000.0,8057800.0,2434733.0,5499600.0,57300400.0,6244000.0,8734600.0,10018800.0,9808500.0,1991400.0,7444000.0,48797900.0,10240000.0,7878800.0,2856900.0,5005300.0,,10017427.0,7661900.0,14359500.0
2005-09-28,1125544000.0,9079100.0,3735405.0,4806800.0,3868600.0,2494800.0,54427100.0,6452700.0,8470552.0,,3630400.0,13690600.0,3318021.0,7747700.0,68717500.0,5573200.0,8838600.0,11590600.0,6425800.0,3060100.0,8352200.0,71019400.0,10922400.0,8143200.0,2697700.0,5539800.0,,10296526.0,5120000.0,18555900.0
2005-09-29,636846000.0,7513100.0,8482806.0,2482700.0,3083200.0,5241600.0,56199200.0,8786500.0,11694475.0,,4431100.0,9330700.0,3280365.0,5899700.0,55900900.0,6285300.0,10701100.0,15022800.0,5636000.0,2824000.0,8965700.0,66807100.0,15942400.0,9644100.0,3324000.0,4683300.0,,7906394.0,4283000.0,16016000.0
2005-09-30,531633200.0,8862500.0,8439506.0,3151400.0,3998200.0,6316000.0,56270900.0,6603800.0,8197162.0,,2643800.0,7024700.0,2673570.0,5536500.0,37520600.0,5646500.0,10533700.0,9953400.0,7138400.0,1855800.0,11924500.0,57644500.0,14119200.0,23314300.0,2947800.0,6656300.0,,8070295.0,3020900.0,13653300.0
2005-10-03,507553200.0,8011400.0,6748900.0,3238800.0,2598600.0,18210400.0,47714900.0,6762500.0,5863254.0,,3418100.0,7330200.0,2813285.0,5297600.0,49168200.0,6826600.0,14619200.0,13063800.0,5742600.0,2140800.0,11026100.0,55341300.0,18812800.0,15234500.0,2986400.0,5065000.0,,9419755.0,2919500.0,16613900.0
2005-10-04,539459200.0,9084600.0,5579600.0,3693600.0,3642200.0,8906000.0,54171400.0,9170500.0,15716168.0,,3963800.0,8222300.0,2923106.0,6365100.0,52847800.0,6950300.0,14992300.0,9836800.0,9187500.0,2830800.0,9509500.0,151666300.0,18534400.0,24592100.0,2325500.0,6347800.0,,12767052.0,5577200.0,13798200.0
2005-10-05,610769600.0,8294700.0,5459200.0,3579300.0,5207900.0,10590400.0,47135300.0,13492100.0,9093360.0,,4382500.0,7894900.0,3264526.0,4998800.0,45711500.0,6667700.0,11652000.0,10305600.0,7328600.0,3615700.0,7750400.0,73684700.0,12077600.0,15616400.0,3436300.0,5651600.0,,14182450.0,3505600.0,14243200.0
2005-10-06,757537200.0,19801100.0,4962700.0,3787900.0,6340100.0,5216800.0,60516800.0,18288700.0,9974252.0,,4138300.0,11939900.0,3567242.0,8130200.0,61527000.0,12716200.0,12637200.0,13721400.0,8038000.0,3921100.0,20746000.0,81724600.0,13666400.0,21143000.0,2281000.0,4698700.0,,10957468.0,6745500.0,20465700.0
2005-10-07,677882800.0,8773400.0,6431600.0,3607600.0,3593000.0,3798000.0,35569800.0,9934900.0,5812570.0,,3089500.0,6964300.0,2386588.0,6130100.0,30718200.0,11685000.0,9923000.0,14741800.0,5966800.0,2306900.0,14317500.0,50768700.0,10734400.0,12314200.0,3227400.0,3217500.0,,12757378.0,4200400.0,12259400.0
2005-10-10,507505600.0,6026500.0,4850700.0,2435400.0,3294400.0,4475200.0,57891200.0,7101400.0,6800811.0,,3388000.0,8386100.0,3529796.0,7882900.0,38495300.0,7672600.0,6499600.0,12022200.0,5460200.0,1958900.0,12567500.0,48880900.0,9730400.0,9164800.0,1657500.0,3310600.0,,11397577.0,3710200.0,18902100.0
2005-10-11,1225884800.0,9572200.0,5513500.0,3213500.0,3296200.0,5022800.0,55344100.0,11535400.0,8460314.0,,5395400.0,8306200.0,2998732.0,9781300.0,41646800.0,7801000.0,10166000.0,11594800.0,7477900.0,2861300.0,10508000.0,76567300.0,11959200.0,10238300.0,1589200.0,4149500.0,,10367135.0,4264100.0,17153300.0
2005-10-12,2697486400.0,9491300.0,7849600.0,4424500.0,5345500.0,5199200.0,85491800.0,8931400.0,12674911.0,,6656200.0,8938900.0,3158377.0,7580800.0,77117900.0,8046500.0,15446600.0,17748200.0,6891500.0,3729600.0,8281500.0,71294400.0,12796000.0,9824100.0,1851400.0,4996500.0,,11423040.0,4428200.0,15741300.0
2005-10-13,1865575600.0,12690000.0,5270100.0,4219300.0,6138100.0,3758800.0,45537800.0,13801000.0,8466700.0,,9109200.0,7965600.0,3519622.0,5530600.0,68060200.0,19778100.0,13003500.0,9680400.0,10285200.0,3405300.0,7462500.0,70192000.0,13408000.0,8723300.0,2163300.0,6319800.0,,9920020.0,3416000.0,12455900.0
2005-10-14,1035552000.0,7432100.0,5433000.0,4260700.0,4334200.0,2025600.0,35672800.0,13246300.0,6541510.0,,5705300.0,7870500.0,2316730.0,5573700.0,44232300.0,13318800.0,11165800.0,10720800.0,6701900.0,2565900.0,8366200.0,53846700.0,10551200.0,8307500.0,2323300.0,8061000.0,,10002860.0,2971300.0,11857800.0
2005-10-17,616834400.0,9518900.0,5288300.0,4333800.0,3286800.0,3237600.0,34345300.0,7443900.0,7324886.0,,4296800.0,5450900.0,2336764.0,7964800.0,45289800.0,9214800.0,8469300.0,9956200.0,4939800.0,4737100.0,5513700.0,46924400.0,8544000.0,8406200.0,1389000.0,4411000.0,,12345957.0,3403500.0,9794300.0
2005-10-18,609588000.0,8331900.0,5177800.0,4779400.0,3506900.0,2566800.0,40865700.0,10332700.0,9321541.0,,4139600.0,7092000.0,4587623.0,12045300.0,78862600.0,19695000.0,8777600.0,11762000.0,4710200.0,7015700.0,10435200.0,69328200.0,9300800.0,7906600.0,2398000.0,4658100.0,,17394534.0,3328000.0,11988100.0
2005-10-19,1008683200.0,12088200.0,4942900.0,4449300.0,3169600.0,2662800.0,54073600.0,12145100.0,8650177.0,,6704500.0,23767700.0,13108349.0,7502600.0,91423500.0,13733400.0,19372600.0,14578800.0,8869200.0,4182700.0,8604700.0,66574500.0,12868800.0,9540100.0,2977300.0,5653200.0,,15434837.0,5389700.0,17058200.0
2005-10-20,1357762000.0,17697700.0,8584700.0,4343600.0,4197800.0,4316400.0,51650900.0,20081500.0,7724480.0,,9035700.0,14543400.0,8833091.0,5752700.0,62486500.0,8621500.0,18561300.0,21683000.0,10984400.0,3332200.0,9406100.0,58830600.0,16002400.0,9112000.0,2520800.0,5228900.0,,14098609.0,4666200.0,18926800.0
2005-10-21,796726000.0,11754200.0,9543500.0,7277400.0,27359300.0,8092000.0,58366000.0,11869500.0,8882311.0,,5417800.0,10900900.0,8042946.0,6020700.0,63304300.0,13887900.0,15313700.0,13578600.0,11964400.0,3111500.0,9551400.0,69431200.0,10356800.0,10659000.0,2624700.0,6067300.0,,18094505.0,3299900.0,13367300.0
2005-10-24,609753200.0,9321300.0,13336800.0,4353200.0,8559500.0,3632800.0,44339100.0,8080400.0,8425241.0,,5516500.0,10548300.0,5573285.0,5482200.0,53173300.0,8744600.0,14340400.0,11878600.0,6886400.0,2375400.0,9666700.0,51868000.0,13207200.0,8221200.0,2259200.0,4277400.0,,15602741.0,3097300.0,10366800.0
2005-10-25,465127600.0,7098400.0,10855500.0,2899300.0,6928900.0,5189200.0,47079800.0,9632600.0,8796959.0,,5102600.0,11884800.0,6194450.0,5393300.0,54626000.0,7066600.0,10839200.0,11748200.0,6204400.0,2938700.0,6925900.0,41310500.0,10634400.0,7570700.0,2668400.0,7084300.0,,12651743.0,3600100.0,14979100.0
2005-10-26,631593200.0,7489800.0,6047700.0,10236200.0,4674400.0,3131600.0,36709500.0,13043500.0,6936138.0,,4170000.0,13506600.0,4067888.0,4270800.0,51506100.0,8961100.0,16107000.0,10462600.0,4660600.0,2012200.0,6803000.0,58178100.0,10240800.0,7442600.0,3259400.0,9077400.0,,12970093.0,2739200.0,11912100.0
2005-10-27,411541200.0,5634400.0,6208400.0,5328000.0,5285500.0,4090000.0,39260800.0,10388800.0,6264166.0,,4132200.0,8507500.0,3416514.0,3705800.0,41690800.0,14097200.0,10161100.0,8195200.0,6098100.0,1929700.0,6419400.0,61566100.0,12271200.0,7090300.0,3494300.0,5078400.0,,16945084.0,2489600.0,12430300.0
2005-10-28,769787200.0,8024000.0,5602000.0,5222300.0,4307200.0,1206400.0,42458300.0,13310800.0,8803447.0,,3520700.0,9281600.0,4468677.0,6941300.0,55358800.0,8903800.0,12044700.0,12878000.0,6599100.0,2727000.0,10430900.0,106559300.0,8842400.0,8200400.0,3491300.0,8224300.0,,17797726.0,4463400.0,12353000.0
2005-10-31,940844800.0,8517800.0,5411500.0,6685200.0,6578000.0,2518800.0,79135500.0,11141300.0,10385910.0,,3816000.0,12744700.0,4450006.0,7531200.0,58127600.0,9769300.0,14962500.0,19920400.0,18254300.0,3530400.0,12677700.0,75122100.0,17168000.0,10998100.0,3818300.0,6624200.0,,17662068.0,4603600.0,22501700.0
2005-11-01,749686000.0,5930800.0,5853400.0,5642600.0,6512700.0,3159600.0,44269500.0,7505800.0,12009630.0,,3914900.0,11443400.0,5088793.0,5653100.0,84900700.0,9859100.0,19177200.0,11631400.0,17401100.0,3679400.0,11689200.0,71370400.0,8879200.0,10760400.0,5147100.0,10326600.0,,12317380.0,4693900.0,11783500.0
2005-11-02,857060400.0,8764200.0,3812900.0,5864600.0,4261900.0,7394400.0,60933700.0,7410300.0,7455449.0,,4266100.0,11835600.0,3644442.0,6447400.0,63804900.0,15350500.0,12955100.0,12415400.0,7612400.0,3676700.0,9633200.0,75067100.0,14633600.0,10583100.0,3834800.0,8163400.0,,10212018.0,5793100.0,12558400.0
2005-11-03,884382800.0,12365100.0,4461900.0,5364800.0,6196500.0,15834000.0,48334600.0,8820100.0,9572833.0,,5002600.0,14353300.0,6086307.0,7690900.0,63945100.0,16977300.0,10366900.0,9076400.0,10297500.0,2522500.0,38110500.0,73421600.0,17344000.0,8328300.0,2947400.0,13835900.0,,19282399.0,6801100.0,16028500.0
2005-11-04,878035200.0,10117500.0,4730100.0,3560300.0,3205900.0,3308000.0,42839300.0,9375600.0,6894273.0,,4093400.0,6370400.0,5473324.0,3831400.0,37057500.0,15227200.0,11269800.0,11434800.0,6116900.0,2476100.0,9770500.0,57464000.0,15567200.0,6064700.0,2631100.0,8213600.0,,9834845.0,2992000.0,10464700.0
2005-11-07,638831200.0,7518000.0,5483200.0,2994000.0,3193200.0,2670800.0,42952500.0,8421300.0,7903903.0,,3561400.0,7188600.0,3430569.0,4455100.0,49974300.0,9768400.0,8644600.0,10704000.0,12334000.0,1821300.0,5711800.0,77104800.0,14751200.0,7611700.0,3106700.0,3732600.0,,13285108.0,3112600.0,12175100.0
2005-11-08,473765600.0,7656800.0,4490400.0,2808800.0,3602200.0,3940800.0,38219200.0,5248000.0,7530765.0,,2944500.0,9728500.0,4069461.0,3798000.0,39967500.0,7394800.0,7807400.0,9146200.0,9653000.0,1895000.0,6742000.0,60091700.0,10942400.0,6447900.0,2674800.0,3639700.0,,7870700.0,2340100.0,7506200.0
2005-11-09,552930000.0,6919500.0,4391900.0,3530500.0,2819200.0,3733600.0,70124300.0,10957900.0,8767968.0,,2655400.0,10352300.0,3239457.0,3936200.0,39819700.0,7059600.0,11315500.0,9225400.0,6877100.0,2414900.0,6525400.0,59562100.0,6972800.0,6076000.0,2714300.0,5127500.0,,19623989.0,3665000.0,13416200.0
2005-11-10,665344400.0,8187400.0,8253000.0,3237700.0,2939600.0,3417600.0,143451000.0,15663000.0,7589356.0,,3174500.0,8757400.0,5131693.0,4732000.0,82211500.0,6115400.0,16843700.0,9571800.0,6847600.0,3005100.0,8243000.0,73314800.0,6687200.0,7645800.0,2665200.0,7370000.0,,14001758.0,3105700.0,18937600.0
2005-11-11,425448800.0,5682400.0,9284600.0,2642000.0,1872100.0,3392400.0,82869100.0,11539000.0,8285251.0,,2134000.0,7537600.0,3585179.0,4841300.0,40317600.0,5902300.0,8195900.0,8627000.0,6682400.0,2075500.0,8658600.0,51945600.0,5204000.0,7528500.0,1984100.0,3442800.0,,13873328.0,2546900.0,12118600.0
2005-11-14,369933200.0,6227800.0,4906600.0,3942600.0,3049000.0,3959200.0,35685900.0,10453900.0,10538773.0,,1799300.0,12409700.0,3149566.0,3915300.0,31035000.0,8901900.0,8725900.0,6991200.0,7199800.0,2305200.0,8421500.0,67152200.0,4581600.0,9706700.0,2664100.0,3739900.0,,11247464.0,2897700.0,13834200.0
2005-11-15,536841200.0,7429100.0,6766600.0,5230400.0,3922000.0,12067600.0,44044300.0,10658800.0,10909072.0,,2356400.0,14159500.0,3952298.0,6830800.0,37542700.0,37611100.0,10030500.0,8944200.0,8585100.0,2579200.0,10031600.0,65081000.0,9471200.0,9658100.0,1962300.0,4435700.0,,11690019.0,4066900.0,16849600.0
2005-11-16,784515200.0,5981100.0,28481300.0,4628300.0,4577900.0,10886000.0,44170800.0,8745800.0,8954688.0,,2538900.0,10368300.0,3918103.0,6694100.0,49435300.0,15168600.0,10959700.0,10351400.0,6758100.0,4949300.0,8269200.0,86277000.0,6026400.0,9982900.0,1434400.0,5215500.0,,10093595.0,2370500.0,11752200.0
2005-11-17,676205600.0,7087300.0,10619700.0,4269200.0,4288900.0,24920400.0,47690900.0,10257100.0,9867207.0,,2595400.0,6763500.0,4694507.0,5293600.0,39396500.0,10596300.0,9583900.0,14969200.0,5802400.0,3958500.0,7457000.0,91351000.0,6660800.0,8009400.0,2838300.0,4555800.0,,10856725.0,2448800.0,6703500.0
2005-11-18,524960800.0,9833400.0,9941800.0,5623600.0,4075200.0,7257600.0,137429400.0,8080400.0,20652813.0,,2616000.0,7892400.0,6347381.0,7985800.0,38919000.0,11696000.0,14886200.0,17160400.0,7016200.0,3700000.0,13621200.0,75431200.0,11841600.0,11973800.0,2422400.0,4937200.0,,14020773.0,3247400.0,13152800.0
2005-11-21,511711200.0,5585400.0,7552500.0,7738600.0,2666000.0,7127600.0,52952100.0,8741400.0,9386619.0,,2084400.0,6505200.0,3281309.0,4807900.0,34916400.0,11069200.0,10634100.0,13533000.0,4801300.0,2577200.0,7832000.0,65794400.0,22252000.0,5644200.0,1506700.0,5542000.0,,14290865.0,2025300.0,9840200.0
2005-11-22,540282400.0,6560400.0,7829100.0,4238900.0,3216900.0,10088400.0,71005800.0,8163700.0,9305626.0,,2392300.0,7796100.0,4796251.0,5786600.0,86040000.0,10625600.0,11501000.0,13147600.0,4723500.0,4084500.0,6643200.0,104253300.0,12028000.0,6840700.0,2215200.0,3744800.0,,11112140.0,2304900.0,15482700.0
2005-11-23,485853200.0,4731800.0,8975500.0,2662700.0,2714000.0,5989600.0,56890600.0,6801400.0,7699037.0,,3139800.0,6192400.0,2851885.0,5399300.0,80686900.0,7681900.0,11983100.0,9917600.0,6450800.0,2635000.0,5763700.0,70541300.0,7104000.0,8448500.0,1439600.0,3035500.0,,7032292.0,2186500.0,11904600.0
2005-11-25,395012800.0,1760700.0,2754100.0,959700.0,815500.0,2364000.0,17830100.0,2346700.0,2120324.0,,808200.0,2216100.0,1007899.0,2199300.0,45653800.0,5094100.0,3775300.0,3958400.0,2311200.0,1165000.0,3484500.0,44082500.0,3697600.0,2326800.0,613400.0,1713200.0,,4649054.0,822800.0,6317300.0
2005-11-28,1018519600.0,6402500.0,8657600.0,2581100.0,2200900.0,4518800.0,37443800.0,6936500.0,5972022.0,,2759900.0,11974800.0,3158796.0,5197900.0,78716200.0,12698500.0,11353900.0,15625800.0,6393500.0,2268000.0,26204000.0,57517200.0,11467200.0,5787100.0,2020900.0,6060800.0,,10670029.0,2790900.0,16693100.0
2005-11-29,891433200.0,4952900.0,5100500.0,2822100.0,3592600.0,5960800.0,62938300.0,7474900.0,7616827.0,,3095500.0,7815300.0,3357040.0,5147000.0,56364700.0,8675700.0,14807000.0,14827800.0,6594800.0,2498300.0,17168400.0,62220400.0,7916800.0,6821700.0,2908300.0,6894500.0,,13182253.0,3542800.0,18482900.0
2005-11-30,595674800.0,6436900.0,7700600.0,3781600.0,2709000.0,7360800.0,47405500.0,7812000.0,9724785.0,,3016000.0,7001300.0,4579232.0,6021500.0,50114500.0,7696000.0,12823600.0,13232000.0,8158600.0,2928400.0,10346400.0,55904700.0,9443200.0,8624300.0,2207300.0,5491600.0,,17115435.0,4204900.0,11770000.0
2005-12-01,812893200.0,5854700.0,5393500.0,3042000.0,3140300.0,4813600.0,39729500.0,6640600.0,7982666.0,,2497400.0,7757900.0,3262638.0,4668500.0,49840000.0,6963600.0,12194100.0,10905200.0,13905500.0,2796200.0,9595900.0,61006100.0,9410400.0,6894300.0,3223000.0,5504000.0,,13764469.0,4224100.0,23882800.0
2005-12-02,895762000.0,5766700.0,6308100.0,3237500.0,2262100.0,6921600.0,42998300.0,7827100.0,5777800.0,,1891400.0,5565900.0,8360452.0,4730500.0,51722600.0,6818000.0,9823600.0,8286800.0,8186900.0,1734400.0,6936300.0,42319600.0,16309600.0,15060900.0,1631000.0,3443700.0,,11275040.0,2617300.0,10951700.0
2005-12-05,583671200.0,5008500.0,4822800.0,3893300.0,3191600.0,4106800.0,57253100.0,7668800.0,9765433.0,,2709600.0,6490400.0,4041665.0,4023600.0,47747700.0,21946800.0,6495100.0,9906000.0,6958700.0,2861800.0,9057900.0,47517300.0,8869600.0,6158800.0,3760400.0,4634600.0,,14378931.0,4763300.0,20066700.0
2005-12-06,857029600.0,4834500.0,4436300.0,3730900.0,2689400.0,6089600.0,55187700.0,7472700.0,10446224.0,,3019000.0,6645000.0,3126909.0,4871500.0,50918500.0,14823200.0,12369500.0,16146600.0,8155500.0,3448600.0,8561100.0,65980000.0,11436000.0,6015500.0,2923700.0,5650200.0,,12566456.0,3416400.0,20522000.0
2005-12-07,679464800.0,7361100.0,4170200.0,3850400.0,3164300.0,4710000.0,97856800.0,6742100.0,8543943.0,,2646300.0,5880400.0,3296518.0,5284000.0,65558600.0,14538400.0,9663000.0,12944600.0,6290600.0,3821000.0,9162500.0,55583200.0,7938400.0,6839200.0,2049800.0,5074000.0,,12335838.0,2695100.0,10770200.0
2005-12-08,790479200.0,6494600.0,3979800.0,3958200.0,2813800.0,3177600.0,66400200.0,9596200.0,7986011.0,,3191000.0,6492600.0,2236069.0,5787000.0,104607200.0,10415400.0,8597600.0,13954400.0,5474600.0,2247000.0,13320200.0,63931600.0,12310400.0,5414200.0,2754000.0,3976400.0,,11998140.0,2771200.0,12361400.0
2005-12-09,555402400.0,5341000.0,5458300.0,4014600.0,2288300.0,13762000.0,62666400.0,8588900.0,5618855.0,,1878800.0,5963000.0,4978657.0,6461800.0,80102100.0,8127100.0,8492400.0,18714200.0,4617000.0,2526300.0,17835500.0,48467000.0,12073600.0,5284000.0,2753200.0,2972600.0,,10243041.0,2163800.0,11183800.0
2005-12-12,524994400.0,6098800.0,5468300.0,2654900.0,1381800.0,10088800.0,39552100.0,6617000.0,4490623.0,,2006300.0,4643300.0,2889855.0,6044100.0,75565800.0,7960900.0,8013600.0,19171400.0,3962900.0,1990800.0,24204600.0,63757200.0,15633600.0,6006100.0,2549100.0,4086300.0,,15738843.0,1786700.0,15462000.0
2005-12-13,493816400.0,8227300.0,5404300.0,2733800.0,2670600.0,10327200.0,49275100.0,7918800.0,6894678.0,,3430800.0,9021100.0,5265220.0,12545300.0,46475500.0,12785500.0,10624800.0,20553000.0,5928000.0,2458300.0,12925700.0,104285500.0,14662400.0,10104900.0,2229000.0,5316300.0,,14001981.0,2666900.0,20294200.0
2005-12-14,1450716400.0,8761200.0,5919100.0,4900100.0,2373800.0,8641600.0,58556500.0,8841000.0,8764116.0,,3471600.0,7486500.0,19888196.0,7161800.0,107658500.0,10199000.0,8511200.0,13085800.0,4990100.0,2102600.0,16000300.0,65076200.0,45728800.0,9403200.0,2690200.0,3095100.0,,13226508.0,2549700.0,12293200.0
2005-12-15,561162000.0,11330600.0,3563600.0,3567700.0,2555400.0,7438000.0,62294800.0,7054900.0,8148403.0,,5480900.0,5405500.0,5975647.0,6155900.0,69675900.0,6942500.0,8737000.0,13107800.0,5615400.0,2910600.0,17071800.0,79018100.0,16780000.0,10429500.0,2573100.0,4109900.0,,12834102.0,2039700.0,9213400.0
2005-12-16,671171200.0,12894500.0,6098800.0,6021000.0,5106100.0,6466000.0,94010200.0,10021200.0,16276939.0,,5437100.0,8577900.0,7605026.0,7398200.0,72050600.0,13197200.0,12066400.0,16554200.0,7956600.0,4755800.0,16605000.0,88542500.0,15298400.0,18585300.0,4857600.0,4788000.0,,18360928.0,4251100.0,12616000.0
2005-12-19,529295200.0,8154900.0,4517700.0,3686100.0,5652600.0,9604800.0,46770600.0,9568000.0,6916675.0,,4217400.0,5646100.0,4006002.0,4985400.0,45251900.0,10639100.0,15601200.0,14156200.0,3801800.0,2731100.0,38722700.0,68680100.0,14775200.0,7045500.0,3131500.0,12231700.0,,17506062.0,2197700.0,9458000.0
2005-12-20,479108000.0,7046100.0,4969500.0,2657300.0,3488000.0,10634000.0,49564300.0,8698800.0,9194222.0,,4094300.0,5798200.0,4526472.0,5276200.0,45877700.0,6946700.0,7655500.0,11937600.0,4172500.0,2974100.0,15658400.0,62960600.0,18155200.0,5440300.0,3067900.0,7769200.0,,19009749.0,2444300.0,9339200.0
2005-12-21,475736800.0,5206700.0,5727400.0,2974700.0,2874900.0,13697600.0,77024500.0,10767000.0,7954688.0,,3694400.0,4887100.0,4237601.0,6846800.0,34541900.0,6282100.0,11624300.0,9821400.0,4031000.0,1919700.0,7368200.0,75800900.0,69370400.0,6078300.0,2416100.0,13802700.0,,15480760.0,2275000.0,7799100.0
2005-12-22,370610800.0,6070000.0,3181500.0,2235300.0,3101000.0,3325200.0,36231800.0,7111600.0,6688191.0,,2437100.0,4550300.0,3752690.0,6573600.0,26452100.0,5179100.0,10147300.0,11072200.0,3326600.0,2386500.0,7444600.0,91276900.0,15634400.0,5800000.0,1399800.0,8951700.0,,17481377.0,2659200.0,6699000.0
2005-12-23,229857600.0,3712500.0,2025200.0,2631300.0,1331800.0,1796800.0,22792700.0,3979100.0,3355195.0,,1670200.0,3910000.0,1738151.0,3616200.0,16616900.0,3591100.0,7005900.0,5063200.0,1930300.0,1095700.0,4808900.0,30689200.0,16156800.0,3913000.0,897300.0,3908300.0,,9043027.0,1734200.0,7157400.0
2005-12-27,590590000.0,4266600.0,3621600.0,2676300.0,2143000.0,3692400.0,29883100.0,9578200.0,4646325.0,,2826500.0,4424300.0,4045126.0,4377800.0,28968400.0,6324400.0,7752400.0,14248000.0,3039700.0,1826700.0,6366200.0,37819000.0,13765600.0,4744800.0,1346000.0,4856800.0,,11611071.0,3194200.0,13065500.0
