Date,Adj Close,Volume
2000-01-03,27.588531494140625,2173400.0
2000-01-04,26.492284774780273,2713800.0
2000-01-05,27.259662628173828,3699400.0
2000-01-06,29.452133178710938,5975800.0
2000-01-07,30.03678321838379,4101200.0
2000-01-10,29.890615463256836,3863800.0
2000-01-11,29.379053115844727,2357600.0
2000-01-12,29.452133178710938,2868400.0
2000-01-13,29.452133178710938,2244400.0
2000-01-14,29.03190040588379,2541800.0
2000-01-18,28.39243507385254,2114800.0
2000-01-19,28.8857364654541,2628200.0
2000-01-20,27.807785034179688,3104600.0
2000-01-21,27.75296401977539,4491800.0
2000-01-24,27.113492965698242,2971000.0
2000-01-25,26.711551666259766,3691200.0
2000-01-26,28.154922485351562,7020800.0
2000-01-27,28.136653900146484,2914800.0
2000-01-28,26.96733283996582,3747400.0
2000-01-31,27.369279861450195,3282800.0
2000-02-01,27.51545524597168,2642200.0
2000-02-02,27.040420532226562,2924200.0
2000-02-03,26.80290985107422,3520600.0
2000-02-04,26.035531997680664,3293400.0
2000-02-07,25.615318298339844,3935400.0
2000-02-08,25.63358497619629,2884000.0
2000-02-09,25.615318298339844,2600400.0
2000-02-10,25.140283584594727,4020000.0
2000-02-11,24.245025634765625,4491600.0
2000-02-14,24.226757049560547,3356400.0
2000-02-15,26.053804397583008,3736000.0
2000-02-16,25.81629180908203,2581800.0
2000-02-17,26.199979782104492,3405400.0
2000-02-18,25.597036361694336,2864200.0
2000-02-22,26.34613609313965,2884600.0
2000-02-23,27.160398483276367,4460800.0
2000-02-24,26.77422523498535,3800200.0
2000-02-25,25.229572296142578,3627200.0
2000-02-28,25.431840896606445,3076600.0
2000-02-29,25.94672393798828,2765400.0
2000-03-01,25.339893341064453,2891600.0
2000-03-02,25.32150650024414,2186000.0
2000-03-03,26.332889556884766,4581000.0
2000-03-06,25.670907974243164,2052600.0
2000-03-07,24.346895217895508,5195600.0
2000-03-08,24.291723251342773,4693200.0
2000-03-09,23.813615798950195,3258200.0
2000-03-10,23.9791202545166,5751600.0
2000-03-13,23.243560791015625,3787800.0
2000-03-14,23.280345916748047,3156600.0
2000-03-15,24.273340225219727,4240000.0
2000-03-16,25.90995979309082,4804800.0
2000-03-17,25.266345977783203,4068200.0
2000-03-20,25.597341537475586,2727600.0
2000-03-21,26.60872459411621,3827600.0
2000-03-22,25.303123474121094,4404800.0
2000-03-23,25.597341537475586,4972000.0
2000-03-24,26.737462997436523,5925000.0
2000-03-27,26.07545280456543,3254200.0
2000-03-28,26.14900016784668,2448000.0
2000-03-29,25.781232833862305,3280800.0
2000-03-30,26.18577766418457,3155800.0
2000-03-31,26.057069778442383,2459200.0
2000-04-03,27.031675338745117,2871400.0
2000-04-04,27.34428596496582,4841000.0
2000-04-05,26.811016082763672,2875800.0
2000-04-06,27.473005294799805,1756400.0
2000-04-07,26.958120346069336,2501200.0
2000-04-10,27.28912925720215,2110600.0
2000-04-11,28.079835891723633,2952200.0
2000-04-12,27.840784072875977,2454600.0
2000-04-13,27.877578735351562,4152200.0
2000-04-14,26.71906089782715,6141600.0
2000-04-17,26.4432315826416,2893600.0
2000-04-18,26.4432315826416,2419200.0
2000-04-19,26.60872459411621,1665200.0
2000-04-20,27.142004013061523,1983800.0
2000-04-24,28.649913787841797,3558200.0
2000-04-25,27.60173225402832,9044200.0
2000-04-26,26.167390823364258,6956600.0
2000-04-27,25.726070404052734,4835200.0
2000-04-28,25.48701286315918,2947000.0
2000-05-01,25.578947067260742,3476400.0
2000-05-02,25.578947067260742,2459200.0
2000-05-03,25.247947692871094,2445200.0
2000-05-04,25.13762855529785,2766200.0
2000-05-05,25.505407333374023,2376400.0
2000-05-08,25.689279556274414,1760000.0
2000-05-09,25.303123474121094,1949200.0
2000-05-10,25.284738540649414,1998400.0
2000-05-11,25.284738540649414,2347400.0
2000-05-12,24.97212791442871,1838400.0
2000-05-15,25.284738540649414,2635000.0
2000-05-16,26.498403549194336,4051400.0
2000-05-17,26.059383392333984,2193000.0
2000-05-18,25.78177261352539,1599600.0
2000-05-19,25.02292823791504,2749400.0
2000-05-22,24.930389404296875,2568600.0
2000-05-23,24.91187858581543,1528400.0
2000-05-24,26.114917755126953,3241000.0
2000-05-25,25.152484893798828,2512800.0
2000-05-26,24.8748779296875,1784600.0
2000-05-30,25.2080135345459,1573200.0
2000-05-31,25.39310073852539,2137000.0
2000-06-01,25.133989334106445,2034000.0
2000-06-02,24.967411041259766,3331600.0
2000-06-05,25.18950653076172,2704600.0
2000-06-06,24.375152587890625,3139200.0
2000-06-07,24.208568572998047,3176600.0
2000-06-08,24.208568572998047,2483200.0
2000-06-09,24.26409912109375,2146200.0
2000-06-12,24.273359298706055,2021400.0
2000-06-13,24.245609283447266,2151200.0
2000-06-14,24.930389404296875,2748600.0
2000-06-15,25.5966854095459,4171400.0
2000-06-16,25.00443458557129,3842800.0
2000-06-19,24.726810455322266,2423400.0
2000-06-20,24.338130950927734,2799400.0
2000-06-21,25.54115867614746,3272600.0
2000-06-22,25.485626220703125,2798200.0
2000-06-23,25.00443458557129,1579600.0
2000-06-26,25.319072723388672,2224800.0
2000-06-27,25.652204513549805,3072800.0
2000-06-28,25.490272521972656,2110400.0
2000-06-29,25.33757209777832,2552800.0
2000-06-30,24.578731536865234,3603600.0
2000-07-03,24.893375396728516,1629400.0
2000-07-05,26.207448959350586,3385400.0
2000-07-06,25.633697509765625,2555800.0
2000-07-07,25.504140853881836,2649200.0
2000-07-10,25.818796157836914,2613800.0
2000-07-11,26.336999893188477,3193600.0
2000-07-12,26.670146942138672,3123000.0
2000-07-13,26.522090911865234,1662400.0
2000-07-14,26.02235984802246,2259000.0
2000-07-17,25.83728790283203,1871400.0
2000-07-18,26.059383392333984,1502000.0
2000-07-19,25.61518669128418,3098800.0
2000-07-20,25.61518669128418,2226600.0
2000-07-21,25.578174591064453,1425800.0
2000-07-24,26.37401008605957,2589800.0
2000-07-25,26.15191650390625,2013800.0
2000-07-26,26.225955963134766,3960400.0
2000-07-27,26.355504989624023,2069400.0
2000-07-28,26.947771072387695,2395000.0
2000-07-31,26.670146942138672,2240400.0
2000-08-01,26.4665584564209,2711400.0
2000-08-02,26.72566795349121,2003400.0
2000-08-03,26.633129119873047,2093400.0
2000-08-04,26.651649475097656,2032800.0
2000-08-07,26.910749435424805,1593400.0
2000-08-08,27.05883026123047,2862400.0
2000-08-09,27.39197540283203,3140600.0
2000-08-10,28.09528160095215,3862000.0
2000-08-11,28.650514602661133,3663800.0
2000-08-14,28.335886001586914,2292200.0
2000-08-15,28.09528160095215,1630800.0
2000-08-16,28.002742767333984,1871000.0
2000-08-17,28.206321716308594,1728200.0
2000-08-18,28.1693172454834,1513000.0
2000-08-21,28.113773345947266,1057200.0
2000-08-22,28.520971298217773,1498800.0
2000-08-23,28.58203887939453,1747200.0
2000-08-24,28.246883392333984,1656600.0
2000-08-25,28.526174545288086,1572800.0
2000-08-28,28.33997917175293,1608000.0
2000-08-29,28.191011428833008,1900600.0
2000-08-30,27.818605422973633,1784400.0
2000-08-31,27.711538314819336,2093200.0
2000-09-01,27.55792999267578,3204400.0
2000-09-05,27.48343849182129,2271600.0
2000-09-06,28.042057037353516,2737800.0
2000-09-07,27.2972469329834,3829800.0
2000-09-08,26.794506072998047,3726800.0
2000-09-11,26.496572494506836,2630800.0
2000-09-12,26.23588752746582,2537400.0
2000-09-13,25.770381927490234,2644000.0
2000-09-14,25.323484420776367,3947600.0
2000-09-15,25.360727310180664,4802000.0
2000-09-18,24.78350067138672,4220200.0
2000-09-19,24.988338470458984,3305400.0
2000-09-20,24.355241775512695,4520000.0
2000-09-21,25.75176239013672,5820200.0
2000-09-22,26.29174041748047,5092400.0
2000-09-25,26.813112258911133,4293800.0
2000-09-26,26.775869369506836,5865800.0
2000-09-27,26.794506072998047,5071600.0
2000-09-28,27.2972469329834,3306000.0
2000-09-29,27.148279190063477,3258200.0
2000-10-02,27.315858840942383,2493400.0
2000-10-03,28.00480842590332,2911600.0
2000-10-04,28.451688766479492,4045800.0
2000-10-05,27.781362533569336,2555200.0
2000-10-06,27.464826583862305,2792000.0
2000-10-09,27.3344783782959,1789600.0
2000-10-10,27.744131088256836,2328800.0
2000-10-11,27.781362533569336,2367200.0
2000-10-12,27.073795318603516,4886800.0
2000-10-13,27.11102867126465,6227800.0
2000-10-16,27.464826583862305,2857000.0
2000-10-17,27.148279190063477,4001600.0
2000-10-18,27.148279190063477,4213400.0
2000-10-19,26.51518440246582,4775400.0
2000-10-20,25.99382972717285,10243000.0
2000-10-23,26.75726318359375,5694200.0
2000-10-24,26.831727981567383,2279400.0
2000-10-25,26.850353240966797,2882400.0
2000-10-26,27.464826583862305,2265000.0
2000-10-27,27.8558406829834,2140800.0
2000-10-30,28.302724838256836,2955200.0
2000-10-31,28.78685760498047,4168000.0
2000-11-01,28.33997917175293,2673200.0
2000-11-02,28.284103393554688,2785800.0
2000-11-03,28.26548194885254,2503000.0
2000-11-06,29.010303497314453,3368000.0
2000-11-07,28.87994956970215,1812200.0
2000-11-08,28.991674423217773,2876400.0
2000-11-09,29.010303497314453,2205800.0
2000-11-10,28.302724838256836,1960000.0
2000-11-13,28.246883392333984,2245400.0
