,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2004-08-19,0.4723657667636871,45.41386413574219,33.750328063964844,35.03974151611328,22.94577980041504,3.0425000190734863,14.18191146850586,25.33843231201172,18.02601623535156,44.31278991699219,69.90727996826172,24.31660270690918,22.78798484802246,54.9793815612793,13.963202476501465,35.5396842956543,24.19495010375977,13.294970512390137,16.448617935180664,51.63006591796875,24.25227165222168,17.37761878967285,7.51992130279541,33.96794891357422,22.8858585357666,27.26522445678711,12.90792179107666,15.946632385253906,26.809741973876957,38.42379760742188
2004-08-20,0.4737497568130493,46.054832458496094,33.865482330322266,35.186187744140625,23.251541137695312,3.150000095367432,14.018564224243164,25.632362365722656,18.05820655822754,44.31278991699219,70.88407897949219,24.397127151489254,23.087909698486328,55.212501525878906,13.715782165527344,35.702423095703125,24.60881233215332,13.352354049682615,16.7392578125,51.81725311279297,24.60469055175781,17.42888832092285,7.582203388214111,34.198638916015625,23.03175544738769,27.546689987182617,12.90792179107666,16.088834762573242,26.72307586669922,38.276702880859375
2004-08-23,0.4780567288398742,45.936134338378906,33.66228485107422,35.31866455078125,23.19039726257324,3.125,14.241314888000488,25.34386444091797,17.840927124023438,44.31278991699219,70.6338119506836,24.15556526184082,23.02923583984375,54.82390975952149,13.887069702148438,35.708675384521484,24.54513931274414,13.391615867614746,16.473358154296875,51.87536239624024,24.679443359375,17.506000518798828,7.549530506134033,34.13628387451172,22.647119522094727,27.29041862487793,12.90792179107666,16.031951904296875,26.4052848815918,37.68136596679688
2004-08-24,0.4914388656616211,46.553367614746094,33.6961555480957,35.499961853027344,23.5444393157959,3.192500114440918,14.085389137268066,25.39285469055176,17.953588485717773,44.31278991699219,70.65802001953125,24.376983642578125,23.270477294921875,54.8627815246582,13.747498512268066,35.78379821777344,24.570606231689453,13.294970512390137,16.615585327148438,52.017391204833984,24.748857498168945,17.506000518798828,7.603649139404297,34.260982513427734,22.65374755859375,27.298830032348636,12.90792179107666,15.962881088256836,26.535295486450195,37.7234001159668
2004-08-25,0.5083586573600769,46.933204650878906,33.83162307739258,36.608680725097656,23.77618980407715,3.240000009536743,14.345269203186035,25.52894592285156,18.10648727416992,44.31278991699219,72.6761474609375,24.55815887451172,23.792089462280277,55.09595489501953,13.925128936767578,36.09049224853516,25.111797332763672,13.391615867614746,16.66505241394043,52.417606353759766,24.572650909423828,17.705224990844727,7.662864685058594,34.479209899902344,22.958816528320312,27.37864875793457,12.90792179107666,15.914133071899414,26.578632354736328,37.891483306884766
2004-08-26,0.5331229567527771,46.81451034545898,33.94675827026367,36.3088493347168,23.724689483642575,3.2249999046325684,14.233887672424316,25.72218132019043,18.251340866088867,44.31278991699219,73.5560531616211,24.538026809692383,23.70081329345703,54.84984970092773,13.810943603515623,36.00288772583008,25.11817169189453,13.427862167358398,16.757801055908203,52.46278762817383,24.05471420288086,17.6345272064209,7.755781173706055,34.728599548339844,22.720069885253903,27.43327140808105,12.90792179107666,15.849124908447266,26.54973030090332,37.73738479614258
2004-08-27,0.5283544063568115,47.22599029541016,33.865482330322266,36.25306701660156,23.72146415710449,3.2874999046325684,14.45664405822754,25.92357444763184,18.235240936279297,44.31278991699219,73.03939056396484,24.55144500732422,23.77252960205078,55.011749267578125,13.969542503356934,36.12179183959961,25.29009437561035,13.506385803222656,16.80109214782715,52.59834671020508,24.108116149902344,17.64737892150879,7.754756450653076,34.90318298339844,23.04503059387207,27.57610511779785,12.90792179107666,15.828812599182127,26.46306610107422,37.51326751708984
2004-08-30,0.5248164534568787,46.69580459594727,33.614871978759766,36.169376373291016,23.254762649536133,3.2925000190734863,14.129939079284668,25.99161720275879,18.02601623535156,44.31278991699219,71.96575164794922,24.511186599731445,23.26396751403809,54.66203308105469,13.70308780670166,36.0153923034668,24.89531707763672,13.394640922546388,16.695968627929688,52.48214721679688,23.99064064025879,17.54456329345703,7.630194664001465,34.61015319824219,23.04503059387207,27.374452590942383,12.90792179107666,15.857256889343262,26.217504501342773,37.26112365722656
2004-08-31,0.5305078625679016,46.91738128662109,33.87901306152344,36.41343307495117,23.39960289001465,3.25,13.929460525512695,26.53594398498535,18.066251754760746,44.31278991699219,72.36942291259766,24.588531494140625,23.45956420898437,54.84984970092773,13.506424903869627,36.36591720581055,25.20095443725586,13.50336742401123,16.70833969116211,53.16643524169922,24.011993408203125,17.54456329345703,7.689412593841553,34.896949768066406,23.00522804260254,27.78195571899414,12.90792179107666,15.946632385253906,26.32584571838379,36.889923095703125
2004-09-01,0.5515801906585693,46.95693206787109,33.939979553222656,36.53197860717773,23.373855590820312,3.3324999809265137,14.174488067626951,26.85437774658203,18.090394973754883,44.31278991699219,71.99806213378906,24.80375289916992,23.47260284423828,54.5454330444336,13.595244407653809,36.171875,24.99719619750977,13.482223510742188,16.813459396362305,53.48921585083008,23.98507308959961,17.602399826049805,7.768033981323242,35.04034805297852,22.54101181030273,28.008819580078125,12.90792179107666,16.048200607299805,26.21027565002441,36.86190032958984
