Date,Adj Close,Volume
2000-01-03,34.16057586669922,6471267.0
2000-01-04,32.870731353759766,10440877.0
2000-01-05,32.035823822021484,8646293.0
2000-01-06,32.68851852416992,10990975.0
2000-01-07,33.1644287109375,6016452.0
2000-01-10,33.62675094604492,4906318.0
2000-01-11,33.93949508666992,7158460.0
2000-01-12,33.762725830078125,5816977.0
2000-01-13,33.93949508666992,5831029.0
2000-01-14,34.70095443725586,6290643.0
2000-01-18,32.97406005859375,5867703.0
2000-01-19,32.4029655456543,6608706.0
2000-01-20,32.9400634765625,11311093.0
2000-01-21,33.001258850097656,6310865.0
2000-01-24,33.06924819946289,10029933.0
2000-01-25,34.456199645996094,10150577.0
2000-01-26,34.7553596496582,13196847.0
2000-01-27,35.44881820678711,6235462.0
2000-01-28,34.428985595703125,7210556.0
2000-01-31,35.8431510925293,7406946.0
2000-02-01,36.76777648925781,9279676.0
2000-02-02,35.720767974853516,8956815.0
2000-02-03,35.43522644042969,7454930.0
2000-02-04,35.12247085571289,5155147.0
2000-02-07,35.34001922607422,4470696.0
2000-02-08,35.46242904663086,5268594.0
2000-02-09,34.061859130859375,7182109.0
2000-02-10,33.613155364990234,5986290.0
2000-02-11,33.39557647705078,6520964.0
2000-02-14,33.50436782836914,5418371.0
2000-02-15,34.619361877441406,4668114.0
2000-02-16,33.47038650512695,7616703.0
2000-02-17,32.185394287109375,14201074.0
2000-02-18,30.077783584594727,15618645.0
2000-02-22,30.26813507080078,13781561.0
2000-02-23,30.050594329833984,10902205.0
2000-02-24,28.282899856567383,19860733.0
2000-02-25,27.140705108642578,16576260.0
2000-02-28,28.85401725769043,16359648.0
2000-02-29,29.193950653076172,8560951.0
2000-03-01,29.479482650756836,7788758.0
2000-03-02,29.0579776763916,8707643.0
2000-03-03,29.044384002685547,8775163.0
2000-03-06,28.11973762512207,7299669.0
2000-03-07,27.494253158569336,11151034.0
2000-03-08,26.705598831176758,11361133.0
2000-03-09,26.705598831176758,12839027.0
2000-03-10,27.56222915649414,12432880.0
2000-03-13,27.53504753112793,10198218.0
2000-03-14,27.942968368530273,9381812.0
2000-03-15,28.908403396606445,11197304.0
2000-03-16,31.274375915527344,17287102.0
2000-03-17,31.247175216674805,11811150.0
2000-03-20,30.89362335205078,8829658.0
2000-03-21,31.7366943359375,11703530.0
2000-03-22,32.14460372924805,6373929.0
2000-03-23,33.93949508666992,11305267.0
2000-03-24,33.85790252685547,9741003.0
2000-03-27,32.74291229248047,7037816.0
2000-03-28,33.178016662597656,8031418.0
2000-03-29,32.987648010253906,6100080.0
2000-03-30,32.41655731201172,6803724.0
2000-03-31,32.4029655456543,6340340.0
2000-04-03,33.83072280883789,8983548.0
2000-04-04,31.981443405151367,14593511.0
2000-04-05,31.437530517578125,8735748.0
2000-04-06,30.676074981689453,9322175.0
2000-04-07,30.254549026489258,6879127.0
2000-04-10,31.151992797851562,8168514.0
2000-04-11,31.58710479736328,8784417.0
2000-04-12,32.79729080200195,11771393.0
2000-04-13,31.763891220092773,9081572.0
2000-04-14,29.153154373168945,15655318.0
2000-04-17,29.153154373168945,10543357.0
2000-04-18,30.444910049438477,6599109.0
2000-04-19,30.34971046447754,5586999.0
2000-04-20,31.164817810058594,5357020.0
2000-04-24,32.70399475097656,11306638.0
2000-04-25,34.433834075927734,9650520.0
2000-04-26,33.69831085205078,7974180.0
2000-04-27,33.78004455566406,8248372.0
2000-04-28,32.58140563964844,7877528.0
2000-05-01,32.99002456665039,8790243.0
2000-05-02,32.26812744140625,7036445.0
2000-05-03,30.946880340576172,8556838.0
2000-05-04,31.546213150024414,6946990.0
2000-05-05,31.954830169677734,5857763.0
2000-05-08,33.13984680175781,6339312.0
2000-05-09,32.25450897216797,7276362.0
2000-05-10,31.246536254882812,10161202.0
2000-05-11,32.36347198486328,3806009.0
2000-05-12,32.853816986083984,3613275.0
2000-05-15,34.12057876586914,3887353.0
2000-05-16,33.425899505615234,4043642.0
2000-05-17,33.30329513549805,3567805.0
2000-05-18,33.87538528442383,3115618.0
2000-05-19,32.894691467285156,3258083.0
2000-05-22,32.44518280029297,3427739.0
2000-05-23,33.18072509765625,3483377.0
2000-05-24,32.69036865234375,4939335.0
2000-05-25,31.954830169677734,4409117.0
2000-05-26,32.07741165161133,1971096.0
2000-05-30,33.098995208740234,1958072.0
2000-05-31,35.30560302734375,5440078.0
2000-06-01,35.2238655090332,4736433.0
2000-06-02,36.940128326416016,5285274.0
2000-06-05,36.368038177490234,3301497.0
2000-06-06,35.30560302734375,4159374.0
2000-06-07,36.89924240112305,3259911.0
2000-06-08,35.95939254760742,2928367.0
2000-06-09,35.18300247192383,2784303.0
2000-06-12,35.08085250854492,2644465.0
2000-06-13,35.632484436035156,2826574.0
2000-06-14,37.10358810424805,4399177.0
2000-06-15,36.28630828857422,4454130.0
2000-06-16,33.67107009887695,6841197.0
2000-06-19,34.97868347167969,4895579.0
2000-06-20,35.30560302734375,3512053.0
2000-06-21,34.4066047668457,2462470.0
2000-06-22,34.93783950805664,3638410.0
2000-06-23,35.06040573120117,3236490.0
2000-06-26,36.73579025268555,3620930.0
2000-06-27,35.428184509277344,3542214.0
2000-06-28,34.815242767333984,4753570.0
2000-06-29,34.32489013671875,3474009.0
2000-06-30,34.07969284057617,4835713.0
2000-07-03,34.24314880371094,1726722.0
2000-07-05,34.131832122802734,3549754.0
2000-07-06,34.00906753540039,4151262.0
2000-07-07,35.19590377807617,4055981.0
2000-07-10,35.93254852294922,4046498.0
2000-07-11,35.40052795410156,3928939.0
2000-07-12,36.01439666748047,3996915.0
2000-07-13,36.05534362792969,2042500.0
2000-07-14,37.03753662109375,3933052.0
2000-07-17,36.87384033203125,4145436.0
2000-07-18,36.13717269897461,3535702.0
2000-07-19,36.05534362792969,2607106.0
2000-07-20,37.24216842651367,3858449.0
2000-07-21,38.79733657836914,6136296.0
2000-07-24,37.364952087402344,4547812.0
2000-07-25,36.58738327026367,4227922.0
2000-07-26,36.423675537109375,4209071.0
2000-07-27,38.18345642089844,3773335.0
2000-07-28,36.669219970703125,4403862.0
2000-07-31,37.1193962097168,3560722.0
2000-08-01,37.28309631347656,2388210.0
2000-08-02,37.56956100463867,3158574.0
2000-08-03,37.978824615478516,3947904.0
2000-08-04,39.16567611694336,4312464.0
2000-08-07,38.18345642089844,4084771.0
2000-08-08,38.46993637084961,3250885.0
2000-08-09,39.04289245605469,3654290.0
2000-08-10,38.388099670410156,2657489.0
2000-08-11,39.1247444152832,3614075.0
2000-08-14,39.28844451904297,2806124.0
2000-08-15,38.75642013549805,3155490.0
2000-08-16,37.528656005859375,3070947.0
2000-08-17,38.306243896484375,2771278.0
2000-08-18,38.306243896484375,2375871.0
2000-08-21,38.71548080444336,2775848.0
2000-08-22,37.93790054321289,4134011.0
2000-08-23,37.528656005859375,3717126.0
2000-08-24,36.99662780761719,4558209.0
2000-08-25,37.03753662109375,2471952.0
2000-08-28,39.20659255981445,4912601.0
2000-08-29,38.79733657836914,3513538.0
2000-08-30,38.592708587646484,2291214.0
2000-08-31,38.64387512207031,3959899.0
2000-09-01,38.26531982421875,2118702.0
2000-09-05,39.1247444152832,2713470.0
2000-09-06,39.28844451904297,4184280.0
2000-09-07,38.8382682800293,1843025.0
2000-09-08,39.69770431518555,3522107.0
2000-09-11,40.47529220581055,3804524.0
2000-09-12,40.18880081176758,3488404.0
2000-09-13,40.14788818359375,3613047.0
2000-09-14,39.820472717285156,2419970.0
2000-09-15,38.8382682800293,4973723.0
2000-09-18,37.978824615478516,2965383.0
2000-09-19,39.16567611694336,3512853.0
2000-09-20,37.978824615478516,4064549.0
2000-09-21,38.14252853393555,3817320.0
2000-09-22,38.46993637084961,3059637.0
2000-09-25,39.28844451904297,3328687.0
2000-09-26,39.00197982788086,2332914.0
2000-09-27,38.46993637084961,3108191.0
2000-09-28,39.90232849121094,3354964.0
2000-09-29,39.779537200927734,2852736.0
2000-10-02,41.25285720825195,4219239.0
2000-10-03,40.27066421508789,3933737.0
2000-10-04,39.913326263427734,2751628.0
2000-10-05,39.99528503417969,3767623.0
2000-10-06,37.987308502197266,6946990.0
2000-10-09,37.126766204833984,4123615.0
2000-10-10,36.38915252685547,6166686.0
2000-10-11,35.651527404785156,7036216.0
2000-10-12,34.01237869262695,9528505.0
2000-10-13,35.36467361450195,5117902.0
2000-10-16,36.553062438964844,5397464.0
2000-10-17,35.24174880981445,5519708.0
